Date,Holi,Temp,Humi,WS,Consumption
2015-09-01 00:00:00,0,24.7,65.9,3.5,1198.8
2015-09-01 01:00:00,0,24.4,65.6,3.9,1113.48
2015-09-01 02:00:00,0,24.1,67.1,3.6,987.84
2015-09-01 03:00:00,0,23.6,67.9,2.4,891.36
2015-09-01 04:00:00,0,23.4,67.9,3.0,845.64
2015-09-01 05:00:00,0,23.1,68.4,2.4,804.6
2015-09-01 06:00:00,0,22.6,72.2,2.9,851.04
2015-09-01 07:00:00,0,22.6,70.8,2.3,968.4
2015-09-01 08:00:00,0,23.0,67.6,3.2,1137.6
2015-09-01 09:00:00,0,23.6,66.0,2.5,1519.2
2015-09-01 10:00:00,0,26.5,54.2,3.6,1628.64
2015-09-01 11:00:00,0,28.1,49.4,3.9,1725.48
2015-09-01 12:00:00,0,29.2,47.6,3.4,1778.04
2015-09-01 13:00:00,0,29.5,46.2,4.5,1759.68
2015-09-01 14:00:00,0,30.5,43.4,3.6,1898.28
2015-09-01 15:00:00,0,29.9,46.7,4.2,1803.6
2015-09-01 16:00:00,0,29.8,46.5,3.9,1807.2
2015-09-01 17:00:00,0,29.0,50.2,3.9,1830.24
2015-09-01 18:00:00,0,28.4,51.9,3.5,1690.2
2015-09-01 19:00:00,0,26.8,56.0,4.4,1528.92
2015-09-01 20:00:00,0,25.9,59.1,3.5,1533.6
2015-09-01 21:00:00,0,25.4,60.2,3.9,1493.64
2015-09-01 22:00:00,0,24.8,62.0,4.1,1439.28
2015-09-01 23:00:00,0,24.4,61.5,2.9,1238.4
2015-09-02 00:00:00,0,24.2,61.6,2.6,1186.56
2015-09-02 01:00:00,0,24.0,61.2,3.4,1095.48
2015-09-02 02:00:00,0,23.5,63.4,2.3,942.84
2015-09-02 03:00:00,0,23.2,67.2,2.1,892.08
2015-09-02 04:00:00,0,23.1,64.7,2.0,833.4
2015-09-02 05:00:00,0,23.1,67.9,2.4,804.24
2015-09-02 06:00:00,0,23.0,72.1,1.4,821.52
2015-09-02 07:00:00,0,23.0,73.0,1.8,946.8
2015-09-02 08:00:00,0,23.5,71.4,1.9,1102.32
2015-09-02 09:00:00,0,24.1,69.9,1.1,1501.56
2015-09-02 10:00:00,0,26.1,64.1,2.9,1591.56
2015-09-02 11:00:00,0,26.1,64.8,3.2,1697.4
2015-09-02 12:00:00,0,26.9,62.6,2.5,1779.12
2015-09-02 13:00:00,0,26.7,64.2,3.0,1744.56
2015-09-02 14:00:00,0,23.2,84.8,4.3,1811.16
2015-09-02 15:00:00,0,24.4,71.3,0.9,1717.56
2015-09-02 16:00:00,0,25.1,73.0,2.2,1686.24
2015-09-02 17:00:00,0,25.6,67.1,1.3,1664.64
2015-09-02 18:00:00,0,24.8,66.8,1.0,1507.32
2015-09-02 19:00:00,0,24.0,76.8,1.2,1372.68
2015-09-02 20:00:00,0,23.4,81.9,3.5,1344.6
2015-09-02 21:00:00,0,23.0,82.9,2.2,1329.84
2015-09-02 22:00:00,0,22.6,86.8,1.2,1294.92
2015-09-02 23:00:00,0,22.3,88.9,1.7,1158.12
2015-09-03 00:00:00,0,22.0,88.5,1.1,1113.12
2015-09-03 01:00:00,0,21.9,87.5,0.1,1025.28
2015-09-03 02:00:00,0,21.8,87.1,1.7,931.32
2015-09-03 03:00:00,0,21.4,91.7,1.7,838.08
2015-09-03 04:00:00,0,20.8,97.4,1.1,800.64
2015-09-03 05:00:00,0,20.3,98.9,1.0,760.32
2015-09-03 06:00:00,0,19.9,99.2,0.6,775.8
2015-09-03 07:00:00,0,20.1,99.3,0.9,858.24
2015-09-03 08:00:00,0,21.3,92.3,0.3,1007.64
2015-09-03 09:00:00,0,22.6,78.9,1.8,1518.48
2015-09-03 10:00:00,0,23.7,65.7,2.5,1604.16
2015-09-03 11:00:00,0,25.5,58.9,2.5,1668.6
2015-09-03 12:00:00,0,25.7,63.0,2.9,1781.64
2015-09-03 13:00:00,0,26.9,56.3,3.4,1753.92
2015-09-03 14:00:00,0,26.6,59.4,3.9,1842.12
2015-09-03 15:00:00,0,27.3,52.6,3.3,1796.4
2015-09-03 16:00:00,0,28.0,51.0,3.1,1767.96
2015-09-03 17:00:00,0,27.4,51.4,4.0,1779.48
2015-09-03 18:00:00,0,27.4,52.7,3.4,1640.16
2015-09-03 19:00:00,0,25.1,74.9,4.0,1395.36
2015-09-03 20:00:00,0,24.2,77.6,2.2,1467.72
2015-09-03 21:00:00,0,23.9,77.7,2.9,1428.12
2015-09-03 22:00:00,0,23.4,80.1,3.4,1397.16
2015-09-03 23:00:00,0,23.1,81.4,2.4,1137.24
2015-09-04 00:00:00,0,22.7,84.0,1.6,1116.72
2015-09-04 01:00:00,0,22.4,83.6,1.8,1047.96
2015-09-04 02:00:00,0,22.1,84.2,2.6,930.96
2015-09-04 03:00:00,0,21.6,84.9,3.0,865.08
2015-09-04 04:00:00,0,21.3,85.0,1.5,813.96
2015-09-04 05:00:00,0,20.9,87.9,1.0,766.08
2015-09-04 06:00:00,0,20.6,89.2,0.4,809.64
2015-09-04 07:00:00,0,20.7,87.4,0.4,915.48
2015-09-04 08:00:00,0,21.9,78.7,1.7,1030.68
2015-09-04 09:00:00,0,23.0,77.0,0.9,1351.08
2015-09-04 10:00:00,0,24.4,67.1,0.6,1413.0
2015-09-04 11:00:00,0,26.5,58.3,1.3,1537.2
2015-09-04 12:00:00,0,27.9,49.4,2.3,1678.32
2015-09-04 13:00:00,0,29.5,44.3,3.3,1646.64
2015-09-04 14:00:00,0,30.3,41.4,4.1,1706.4
2015-09-04 15:00:00,0,29.8,43.9,3.5,1663.56
2015-09-04 16:00:00,0,28.6,51.5,3.9,1591.56
2015-09-04 17:00:00,0,28.9,46.0,3.3,1603.08
2015-09-04 18:00:00,0,27.6,50.4,4.2,1512.36
2015-09-04 19:00:00,0,25.9,63.4,3.5,1347.12
2015-09-04 20:00:00,0,24.9,58.2,3.5,1357.56
2015-09-04 21:00:00,0,24.3,71.0,2.2,1367.28
2015-09-04 22:00:00,0,24.0,78.7,3.1,1283.76
2015-09-04 23:00:00,0,23.8,83.2,2.1,1105.2
2015-09-05 00:00:00,1,23.6,83.3,1.9,1073.88
2015-09-05 01:00:00,1,23.4,83.9,1.0,1018.08
2015-09-05 02:00:00,1,23.3,82.2,0.5,928.44
2015-09-05 03:00:00,1,23.3,80.2,1.1,879.48
2015-09-05 04:00:00,1,23.2,81.7,1.1,812.52
2015-09-05 05:00:00,1,22.9,79.8,0.6,776.88
2015-09-05 06:00:00,1,22.4,82.0,2.4,802.8
2015-09-05 07:00:00,1,22.3,82.1,1.6,868.32
2015-09-05 08:00:00,1,22.8,81.2,2.3,950.4
2015-09-05 09:00:00,1,23.6,78.1,1.7,1251.0
2015-09-05 10:00:00,1,21.6,85.5,5.7,1332.0
2015-09-05 11:00:00,1,19.5,91.0,2.3,1354.32
2015-09-05 12:00:00,1,20.0,90.5,1.0,1412.64
2015-09-05 13:00:00,1,21.0,88.8,2.8,1343.52
2015-09-05 14:00:00,1,21.8,84.9,2.5,1282.68
2015-09-05 15:00:00,1,22.5,78.0,2.3,1199.52
2015-09-05 16:00:00,1,22.8,75.2,2.1,1131.12
2015-09-05 17:00:00,1,22.3,75.7,2.9,1183.32
2015-09-05 18:00:00,1,21.8,77.3,3.2,1195.2
2015-09-05 19:00:00,1,21.4,74.3,3.2,1160.28
2015-09-05 20:00:00,1,21.2,78.0,2.6,1204.2
2015-09-05 21:00:00,1,21.1,76.2,1.9,1211.04
2015-09-05 22:00:00,1,21.0,76.0,2.7,1174.32
2015-09-05 23:00:00,1,20.9,74.4,3.2,1087.2
2015-09-06 00:00:00,1,20.7,76.0,2.8,1035.72
2015-09-06 01:00:00,1,20.6,74.3,2.3,944.64
2015-09-06 02:00:00,1,20.6,75.1,2.8,860.76
2015-09-06 03:00:00,1,20.4,74.1,2.7,822.6
2015-09-06 04:00:00,1,20.3,75.4,2.9,774.0
2015-09-06 05:00:00,1,19.8,75.4,1.6,721.44
2015-09-06 06:00:00,1,19.4,75.7,2.6,692.28
2015-09-06 07:00:00,1,19.4,74.9,2.4,759.24
2015-09-06 08:00:00,1,20.2,71.0,2.4,770.4
2015-09-06 09:00:00,1,22.1,62.7,3.6,834.48
2015-09-06 10:00:00,1,23.8,57.5,3.5,787.68
2015-09-06 11:00:00,1,24.5,57.7,5.5,920.52
2015-09-06 12:00:00,1,26.0,52.0,4.2,997.92
2015-09-06 13:00:00,1,25.8,50.8,4.1,1008.36
2015-09-06 14:00:00,1,25.8,50.1,4.2,1067.76
2015-09-06 15:00:00,1,25.9,50.2,3.3,1041.12
2015-09-06 16:00:00,1,25.7,48.8,4.7,968.4
2015-09-06 17:00:00,1,24.3,51.5,5.9,978.48
2015-09-06 18:00:00,1,23.5,50.5,5.0,985.32
2015-09-06 19:00:00,1,22.1,53.2,5.5,1000.8
2015-09-06 20:00:00,1,21.3,54.1,5.2,1042.56
2015-09-06 21:00:00,1,20.8,54.2,5.2,1090.44
2015-09-06 22:00:00,1,20.3,56.5,4.0,1116.0
2015-09-06 23:00:00,1,19.8,59.4,2.6,1005.84
2015-09-07 00:00:00,0,19.3,62.6,1.8,1003.68
2015-09-07 01:00:00,0,18.5,64.4,2.1,936.36
2015-09-07 02:00:00,0,18.0,66.7,2.4,837.0
2015-09-07 03:00:00,0,17.5,67.6,1.8,747.36
2015-09-07 04:00:00,0,17.4,67.9,1.6,697.68
2015-09-07 05:00:00,0,17.0,69.5,1.9,669.6
2015-09-07 06:00:00,0,16.9,70.3,2.3,725.4
2015-09-07 07:00:00,0,17.1,67.3,1.9,793.44
2015-09-07 08:00:00,0,19.9,58.4,2.3,957.6
2015-09-07 09:00:00,0,22.4,50.8,2.3,1240.2
2015-09-07 10:00:00,0,23.7,51.8,3.7,1283.4
2015-09-07 11:00:00,0,25.3,46.0,3.1,1297.44
2015-09-07 12:00:00,0,26.1,44.4,3.1,1477.08
2015-09-07 13:00:00,0,26.9,40.8,2.7,1440.0
2015-09-07 14:00:00,0,27.6,35.2,2.4,1488.24
2015-09-07 15:00:00,0,27.9,42.3,2.6,1541.52
2015-09-07 16:00:00,0,28.2,38.6,2.2,1447.92
2015-09-07 17:00:00,0,27.9,37.6,2.1,1461.96
2015-09-07 18:00:00,0,26.8,39.0,2.5,1430.64
2015-09-07 19:00:00,0,25.2,43.8,1.4,1318.68
2015-09-07 20:00:00,0,23.5,48.7,1.0,1334.88
2015-09-07 21:00:00,0,22.5,52.8,0.6,1285.2
2015-09-07 22:00:00,0,21.9,53.6,2.6,1240.56
2015-09-07 23:00:00,0,21.5,54.6,3.3,1082.88
2015-09-08 00:00:00,0,21.0,55.9,2.5,1021.68
2015-09-08 01:00:00,0,20.3,60.2,1.9,973.8
2015-09-08 02:00:00,0,19.8,60.7,3.2,830.88
2015-09-08 03:00:00,0,19.0,67.0,2.8,751.32
2015-09-08 04:00:00,0,18.1,69.8,2.8,727.2
2015-09-08 05:00:00,0,17.3,76.8,2.1,690.84
2015-09-08 06:00:00,0,16.5,79.9,2.8,725.4
2015-09-08 07:00:00,0,16.4,76.8,3.0,808.2
2015-09-08 08:00:00,0,19.2,64.5,3.0,940.32
2015-09-08 09:00:00,0,21.1,48.6,3.9,1247.04
2015-09-08 10:00:00,0,22.8,44.3,3.6,1274.4
2015-09-08 11:00:00,0,24.4,35.6,4.3,1311.84
2015-09-08 12:00:00,0,25.9,31.3,3.0,1465.92
2015-09-08 13:00:00,0,26.9,26.4,3.0,1421.28
2015-09-08 14:00:00,0,27.7,25.9,4.1,1467.36
2015-09-08 15:00:00,0,28.7,28.0,4.1,1462.68
2015-09-08 16:00:00,0,28.7,27.8,4.0,1431.72
2015-09-08 17:00:00,0,28.8,26.4,2.0,1404.72
2015-09-08 18:00:00,0,27.5,26.4,4.3,1407.24
2015-09-08 19:00:00,0,25.7,30.8,3.1,1232.28
2015-09-08 20:00:00,0,24.3,30.7,4.4,1239.48
2015-09-08 21:00:00,0,23.0,31.9,4.3,1243.8
2015-09-08 22:00:00,0,21.7,34.0,4.9,1200.96
2015-09-08 23:00:00,0,20.7,36.0,4.2,1033.2
2015-09-09 00:00:00,0,19.8,35.6,3.8,1008.0
2015-09-09 01:00:00,0,19.2,36.2,4.6,943.56
2015-09-09 02:00:00,0,18.4,42.0,2.7,828.0
2015-09-09 03:00:00,0,17.4,46.3,2.3,763.92
2015-09-09 04:00:00,0,16.6,47.9,1.4,728.28
2015-09-09 05:00:00,0,15.9,50.6,1.5,681.48
2015-09-09 06:00:00,0,15.5,53.8,1.3,698.4
2015-09-09 07:00:00,0,15.4,58.5,1.8,788.04
2015-09-09 08:00:00,0,17.8,45.2,0.8,904.68
2015-09-09 09:00:00,0,21.9,40.6,3.0,1222.56
2015-09-09 10:00:00,0,23.8,37.2,3.0,1254.96
2015-09-09 11:00:00,0,25.1,37.5,2.6,1302.12
2015-09-09 12:00:00,0,26.4,36.5,2.4,1431.72
2015-09-09 13:00:00,0,27.6,31.6,3.2,1355.04
2015-09-09 14:00:00,0,28.7,30.5,2.5,1482.48
2015-09-09 15:00:00,0,29.7,30.1,2.0,1439.28
2015-09-09 16:00:00,0,29.9,30.1,3.2,1417.68
2015-09-09 17:00:00,0,28.2,31.0,4.2,1410.84
2015-09-09 18:00:00,0,26.9,29.8,3.7,1294.56
2015-09-09 19:00:00,0,24.6,43.1,3.3,1217.52
2015-09-09 20:00:00,0,23.0,44.8,3.8,1296.36
2015-09-09 21:00:00,0,21.7,48.6,5.2,1287.72
2015-09-09 22:00:00,0,20.7,51.7,5.1,1240.2
2015-09-09 23:00:00,0,19.8,55.3,3.0,1050.12
2015-09-10 00:00:00,0,19.3,55.9,3.0,987.84
2015-09-10 01:00:00,0,18.7,58.5,2.1,928.08
2015-09-10 02:00:00,0,18.2,63.5,3.0,835.56
2015-09-10 03:00:00,0,17.9,66.7,2.5,750.96
2015-09-10 04:00:00,0,17.6,67.2,1.4,708.84
2015-09-10 05:00:00,0,17.3,67.4,0.2,666.0
2015-09-10 06:00:00,0,17.0,70.0,0.4,701.28
2015-09-10 07:00:00,0,17.3,68.2,1.6,782.28
2015-09-10 08:00:00,0,18.9,55.7,1.4,923.04
2015-09-10 09:00:00,0,21.3,52.1,2.1,1299.96
2015-09-10 10:00:00,0,23.3,50.0,2.4,1217.88
2015-09-10 11:00:00,0,24.4,47.9,2.9,1293.48
2015-09-10 12:00:00,0,25.0,46.5,3.8,1470.96
2015-09-10 13:00:00,0,26.7,49.6,3.1,1430.28
2015-09-10 14:00:00,0,28.0,44.2,2.9,1496.16
2015-09-10 15:00:00,0,28.0,45.0,4.0,1487.16
2015-09-10 16:00:00,0,27.5,46.6,5.0,1414.44
2015-09-10 17:00:00,0,27.0,51.3,4.3,1518.48
2015-09-10 18:00:00,0,25.5,58.5,4.3,1421.64
2015-09-10 19:00:00,0,23.8,66.0,3.2,1378.44
2015-09-10 20:00:00,0,23.0,70.0,4.1,1430.64
2015-09-10 21:00:00,0,22.5,74.5,2.3,1381.68
2015-09-10 22:00:00,0,22.3,78.4,2.4,1373.76
2015-09-10 23:00:00,0,22.0,80.9,1.7,1108.8
2015-09-11 00:00:00,0,21.8,82.5,0.9,1044.0
2015-09-11 01:00:00,0,21.6,84.7,0.4,971.28
2015-09-11 02:00:00,0,21.1,85.1,0.1,884.88
2015-09-11 03:00:00,0,21.5,82.4,1.6,791.64
2015-09-11 04:00:00,0,21.5,82.6,1.8,754.56
2015-09-11 05:00:00,0,21.3,84.9,0.8,718.92
2015-09-11 06:00:00,0,21.4,84.5,1.3,762.84
2015-09-11 07:00:00,0,21.2,84.3,1.4,880.92
2015-09-11 08:00:00,0,21.7,81.2,3.2,941.4
2015-09-11 09:00:00,0,22.3,76.3,3.2,1273.68
2015-09-11 10:00:00,0,23.9,64.4,3.0,1308.24
2015-09-11 11:00:00,0,23.5,64.8,2.5,1443.96
2015-09-11 12:00:00,0,24.4,58.1,2.5,1418.4
2015-09-11 13:00:00,0,23.7,68.9,3.4,1346.76
2015-09-11 14:00:00,0,23.0,77.0,3.1,1387.8
2015-09-11 15:00:00,0,22.5,71.4,3.7,1386.0
2015-09-11 16:00:00,0,22.3,65.4,3.3,1394.64
2015-09-11 17:00:00,0,22.0,66.0,2.5,1407.6
2015-09-11 18:00:00,0,21.4,66.6,2.8,1288.8
2015-09-11 19:00:00,0,20.0,75.1,3.9,1284.48
2015-09-11 20:00:00,0,17.5,89.2,2.9,1232.28
2015-09-11 21:00:00,0,17.0,85.8,2.8,1184.4
2015-09-11 22:00:00,0,16.9,90.6,0.1,1144.08
2015-09-11 23:00:00,0,17.0,86.2,0.1,974.52
2015-09-12 00:00:00,1,17.1,85.7,1.3,915.48
2015-09-12 01:00:00,1,17.0,82.5,1.9,875.16
2015-09-12 02:00:00,1,16.8,85.9,1.1,796.32
2015-09-12 03:00:00,1,16.5,85.4,1.0,728.64
2015-09-12 04:00:00,1,16.3,87.9,0.9,723.96
2015-09-12 05:00:00,1,16.1,86.2,0.5,678.6
2015-09-12 06:00:00,1,15.7,86.4,1.0,698.76
2015-09-12 07:00:00,1,15.5,85.2,0.7,782.64
2015-09-12 08:00:00,1,16.6,72.4,1.4,804.24
2015-09-12 09:00:00,1,18.0,66.3,1.3,954.72
2015-09-12 10:00:00,1,19.2,63.9,1.8,977.04
2015-09-12 11:00:00,1,19.8,55.5,2.1,1037.52
2015-09-12 12:00:00,1,20.6,50.1,2.1,1091.52
2015-09-12 13:00:00,1,21.9,43.3,2.6,1045.08
2015-09-12 14:00:00,1,22.0,45.7,2.2,1026.36
2015-09-12 15:00:00,1,23.6,36.6,2.4,992.52
2015-09-12 16:00:00,1,23.8,28.5,2.7,1101.24
2015-09-12 17:00:00,1,22.3,34.4,2.9,1143.36
2015-09-12 18:00:00,1,21.5,44.4,3.1,1151.64
2015-09-12 19:00:00,1,20.3,52.9,2.6,1140.12
2015-09-12 20:00:00,1,19.8,55.2,2.2,1197.36
2015-09-12 21:00:00,1,19.8,59.8,3.7,1128.24
2015-09-12 22:00:00,1,19.4,54.7,1.9,1071.36
2015-09-12 23:00:00,1,18.8,50.8,2.3,933.48
2015-09-13 00:00:00,1,18.2,55.3,1.1,909.36
2015-09-13 01:00:00,1,17.2,59.0,1.8,854.28
2015-09-13 02:00:00,1,16.5,62.9,1.9,748.8
2015-09-13 03:00:00,1,16.2,66.8,2.4,714.6
2015-09-13 04:00:00,1,16.0,68.0,2.6,682.92
2015-09-13 05:00:00,1,15.8,72.0,2.4,644.4
2015-09-13 06:00:00,1,15.3,76.1,1.9,656.64
2015-09-13 07:00:00,1,15.3,75.3,1.6,689.4
2015-09-13 08:00:00,1,16.7,61.9,1.6,710.64
2015-09-13 09:00:00,1,18.4,56.5,2.8,818.28
2015-09-13 10:00:00,1,19.8,46.8,3.0,772.2
2015-09-13 11:00:00,1,21.3,36.5,4.3,816.12
2015-09-13 12:00:00,1,23.0,33.9,2.5,899.28
2015-09-13 13:00:00,1,24.2,29.2,2.1,930.96
2015-09-13 14:00:00,1,24.8,28.8,2.6,994.68
2015-09-13 15:00:00,1,25.1,29.5,3.5,1020.24
2015-09-13 16:00:00,1,25.9,28.5,3.3,976.68
2015-09-13 17:00:00,1,25.5,31.9,3.5,1027.44
2015-09-13 18:00:00,1,23.5,39.8,3.8,961.2
2015-09-13 19:00:00,1,21.5,50.9,3.9,964.8
2015-09-13 20:00:00,1,20.6,54.8,3.7,1028.88
2015-09-13 21:00:00,1,20.0,60.7,3.2,1023.12
2015-09-13 22:00:00,1,19.9,64.8,2.8,1049.4
2015-09-13 23:00:00,1,19.7,66.6,0.3,954.72
2015-09-14 00:00:00,0,19.8,68.3,1.1,977.04
2015-09-14 01:00:00,0,19.2,72.7,0.8,914.76
2015-09-14 02:00:00,0,18.5,76.1,1.2,830.52
2015-09-14 03:00:00,0,17.8,79.2,1.9,755.64
2015-09-14 04:00:00,0,17.2,77.8,1.9,692.28
2015-09-14 05:00:00,0,16.9,77.4,2.5,666.0
2015-09-14 06:00:00,0,16.5,79.7,1.8,721.08
2015-09-14 07:00:00,0,16.8,77.6,2.2,806.76
2015-09-14 08:00:00,0,19.0,65.9,1.8,936.36
2015-09-14 09:00:00,0,20.8,59.5,2.2,1233.0
2015-09-14 10:00:00,0,22.9,54.8,2.1,1163.52
2015-09-14 11:00:00,0,24.7,49.4,2.1,1266.84
2015-09-14 12:00:00,0,25.2,50.6,1.3,1328.04
2015-09-14 13:00:00,0,25.7,46.9,0.7,1369.8
2015-09-14 14:00:00,0,26.9,43.0,1.0,1451.52
2015-09-14 15:00:00,0,27.5,39.3,1.9,1389.6
2015-09-14 16:00:00,0,27.1,42.2,2.3,1356.48
2015-09-14 17:00:00,0,27.1,39.8,2.0,1447.92
2015-09-14 18:00:00,0,26.3,44.8,1.6,1434.24
2015-09-14 19:00:00,0,25.0,52.1,0.7,1321.92
2015-09-14 20:00:00,0,23.5,66.7,2.3,1274.76
2015-09-14 21:00:00,0,22.5,64.2,3.2,1245.24
2015-09-14 22:00:00,0,21.8,69.6,1.4,1238.04
2015-09-14 23:00:00,0,20.9,72.3,0.5,1067.4
2015-09-15 00:00:00,0,20.2,71.0,0.5,1009.08
2015-09-15 01:00:00,0,19.8,73.7,2.1,950.04
2015-09-15 02:00:00,0,19.3,75.4,2.5,847.08
2015-09-15 03:00:00,0,18.8,74.5,1.7,757.44
2015-09-15 04:00:00,0,18.1,75.1,1.8,712.8
2015-09-15 05:00:00,0,17.5,75.4,1.7,685.44
2015-09-15 06:00:00,0,17.6,73.0,1.8,726.84
2015-09-15 07:00:00,0,18.0,70.7,2.0,803.16
2015-09-15 08:00:00,0,19.9,62.8,2.8,939.24
2015-09-15 09:00:00,0,21.5,53.5,1.8,1252.08
2015-09-15 10:00:00,0,23.7,44.0,2.2,1237.68
2015-09-15 11:00:00,0,25.2,39.7,2.2,1273.32
2015-09-15 12:00:00,0,26.2,36.3,2.9,1320.12
2015-09-15 13:00:00,0,27.6,31.1,2.1,1365.12
2015-09-15 14:00:00,0,28.0,31.2,2.4,1469.88
2015-09-15 15:00:00,0,28.4,29.5,2.5,1443.6
2015-09-15 16:00:00,0,28.4,29.3,2.7,1357.2
2015-09-15 17:00:00,0,27.9,29.0,2.7,1396.08
2015-09-15 18:00:00,0,27.0,31.9,1.2,1363.32
2015-09-15 19:00:00,0,25.2,35.5,1.2,1250.28
2015-09-15 20:00:00,0,24.2,37.8,0.8,1333.44
2015-09-15 21:00:00,0,22.8,39.6,3.4,1308.24
2015-09-15 22:00:00,0,22.1,38.8,2.6,1234.8
2015-09-15 23:00:00,0,21.0,44.1,1.8,1052.64
2015-09-16 00:00:00,0,20.1,48.3,3.1,990.0
2015-09-16 01:00:00,0,19.4,48.7,2.6,940.32
2015-09-16 02:00:00,0,18.8,49.9,2.7,847.44
2015-09-16 03:00:00,0,18.1,53.3,3.2,756.0
2015-09-16 04:00:00,0,17.6,53.6,2.4,709.56
2015-09-16 05:00:00,0,17.2,55.1,2.3,670.68
2015-09-16 06:00:00,0,16.3,59.9,2.7,709.92
2015-09-16 07:00:00,0,16.1,58.4,2.2,787.68
2015-09-16 08:00:00,0,18.5,49.1,3.3,865.08
2015-09-16 09:00:00,0,20.2,46.0,3.5,1183.68
2015-09-16 10:00:00,0,22.1,41.4,2.5,1220.76
2015-09-16 11:00:00,0,23.5,34.9,1.6,1296.0
2015-09-16 12:00:00,0,24.4,34.7,3.1,1377.72
2015-09-16 13:00:00,0,25.2,32.3,4.0,1356.48
2015-09-16 14:00:00,0,26.2,31.2,2.8,1357.56
2015-09-16 15:00:00,0,26.4,33.1,2.5,1289.88
2015-09-16 16:00:00,0,26.4,33.8,2.3,1229.04
2015-09-16 17:00:00,0,26.2,33.7,2.1,1252.44
2015-09-16 18:00:00,0,25.6,35.1,1.8,1202.04
2015-09-16 19:00:00,0,23.9,40.4,1.1,1099.44
2015-09-16 20:00:00,0,22.5,45.0,1.2,1186.2
2015-09-16 21:00:00,0,21.8,49.0,0.0,1147.32
2015-09-16 22:00:00,0,21.0,51.2,3.0,1078.2
2015-09-16 23:00:00,0,20.7,50.7,4.1,955.08
2015-09-17 00:00:00,0,20.0,52.8,3.8,934.92
2015-09-17 01:00:00,0,19.3,53.2,3.1,912.96
2015-09-17 02:00:00,0,18.8,54.6,2.9,831.6
2015-09-17 03:00:00,0,17.9,59.4,1.0,754.2
2015-09-17 04:00:00,0,17.1,59.3,1.6,685.8
2015-09-17 05:00:00,0,16.7,61.0,1.9,666.0
2015-09-17 06:00:00,0,16.0,64.8,2.5,718.2
2015-09-17 07:00:00,0,15.8,64.4,2.5,793.44
2015-09-17 08:00:00,0,18.8,54.6,2.9,901.44
2015-09-17 09:00:00,0,20.9,49.9,4.0,1221.48
2015-09-17 10:00:00,0,22.7,44.8,3.4,1213.92
2015-09-17 11:00:00,0,23.7,41.8,4.4,1297.44
2015-09-17 12:00:00,0,24.9,41.0,3.8,1290.96
2015-09-17 13:00:00,0,26.0,36.0,3.2,1282.68
2015-09-17 14:00:00,0,27.1,31.4,3.1,1368.72
2015-09-17 15:00:00,0,27.4,28.3,3.9,1299.24
2015-09-17 16:00:00,0,27.2,30.1,3.4,1278.0
2015-09-17 17:00:00,0,26.4,32.6,3.3,1294.2
2015-09-17 18:00:00,0,24.9,33.9,2.5,1262.52
2015-09-17 19:00:00,0,22.9,37.8,3.8,1188.0
2015-09-17 20:00:00,0,21.6,41.2,3.3,1278.0
2015-09-17 21:00:00,0,20.7,45.3,3.1,1248.12
2015-09-17 22:00:00,0,19.8,48.4,3.9,1263.96
2015-09-17 23:00:00,0,19.0,49.6,3.8,1000.08
2015-09-18 00:00:00,0,18.5,48.5,4.0,963.72
2015-09-18 01:00:00,0,17.9,50.9,2.5,907.2
2015-09-18 02:00:00,0,17.3,56.1,2.3,801.36
2015-09-18 03:00:00,0,16.9,58.9,3.0,759.24
2015-09-18 04:00:00,0,16.8,61.4,3.0,686.52
2015-09-18 05:00:00,0,16.4,63.1,1.7,677.52
2015-09-18 06:00:00,0,15.9,62.9,2.6,714.96
2015-09-18 07:00:00,0,16.3,60.7,2.4,774.72
2015-09-18 08:00:00,0,18.7,54.1,2.9,871.92
2015-09-18 09:00:00,0,21.0,51.5,3.7,1173.24
2015-09-18 10:00:00,0,22.8,46.2,2.4,1161.0
2015-09-18 11:00:00,0,24.6,42.4,2.9,1211.04
2015-09-18 12:00:00,0,25.6,39.2,2.5,1292.4
2015-09-18 13:00:00,0,26.4,36.8,2.1,1267.2
2015-09-18 14:00:00,0,27.8,34.5,2.1,1269.72
2015-09-18 15:00:00,0,28.9,33.7,2.0,1269.72
2015-09-18 16:00:00,0,28.1,34.5,2.3,1193.4
2015-09-18 17:00:00,0,26.6,35.6,1.7,1238.4
2015-09-18 18:00:00,0,24.8,51.9,4.0,1138.32
2015-09-18 19:00:00,0,23.2,53.4,3.7,1127.16
2015-09-18 20:00:00,0,22.3,55.7,3.2,1133.64
2015-09-18 21:00:00,0,21.6,58.2,1.3,1129.68
2015-09-18 22:00:00,0,21.1,60.1,2.5,1064.16
2015-09-18 23:00:00,0,20.9,59.2,1.3,995.76
2015-09-19 00:00:00,1,20.2,59.9,0.8,954.72
2015-09-19 01:00:00,1,19.5,62.9,1.2,919.44
2015-09-19 02:00:00,1,18.8,66.9,1.3,811.8
2015-09-19 03:00:00,1,18.1,69.9,1.3,753.84
2015-09-19 04:00:00,1,17.5,73.7,1.8,692.64
2015-09-19 05:00:00,1,17.5,71.8,1.7,669.6
2015-09-19 06:00:00,1,17.4,72.1,1.5,695.52
2015-09-19 07:00:00,1,17.2,75.0,2.0,779.76
2015-09-19 08:00:00,1,19.2,62.7,1.9,873.0
2015-09-19 09:00:00,1,21.1,56.7,1.0,1019.88
