Date,Hour_x,Hour_y,DOTW_x,DOTW_y,Holi,Temp,Humi,WS,WCT,THI,Holi_7,Cons_7,Holi_1,Cons_1,Cons_avg,Consumption
2015-03-01 1:00,0.258819045,0.965925826,-2.45E-16,1,1,2.2,69,2.9,2.039923181,39.71782,1,1324.08,1,1017.36,1170.72,1297.8
2015-03-01 2:00,0.5,0.866025404,-2.45E-16,1,1,2.9,65,2.4,3.165497528,41.22015,1,1276.56,1,1095.12,1185.84,1263.6
2015-03-01 3:00,0.707106781,0.707106781,-2.45E-16,1,1,4,62,1.8,4.857198449,43.1292,1,1256.76,1,1143.72,1200.24,1242.72
2015-03-01 4:00,0.866025404,0.5,-2.45E-16,1,1,3.8,67,2.8,3.852026351,42.31754,1,1254.96,1,1170.36,1212.66,1249.56
2015-03-01 5:00,0.965925826,0.258819045,-2.45E-16,1,1,4.2,54,4.5,3.38515723,44.22532,1,1231.56,1,1118.88,1175.22,1243.8
2015-03-01 6:00,1,6.12E-17,-2.45E-16,1,1,5.1,54,2.1,5.763566228,45.43546,1,1223.64,1,1132.92,1178.28,1248.84
2015-03-01 7:00,0.965925826,-0.258819045,-2.45E-16,1,1,5.8,51,3.6,5.5912426,46.63342,1,1240.56,1,1195.92,1218.24,1249.2
2015-03-01 8:00,0.866025404,-0.5,-2.45E-16,1,1,4.8,56,2.7,5.005795806,44.84112,1,1257.84,1,1368.36,1313.1,1292.04
2015-03-01 9:00,0.707106781,-0.707106781,-2.45E-16,1,1,4.9,57,2.1,5.549970995,44.88307,1,1295.28,1,1519.2,1407.24,1302.12
2015-03-01 10:00,0.5,-0.866025404,-2.45E-16,1,1,4.8,55,2.1,5.443173378,44.9366,1,1379.88,1,1752.48,1566.18,1290.24
2015-03-01 11:00,0.258819045,-0.965925826,-2.45E-16,1,1,4.4,53,2,5.100264381,44.59368,1,1415.52,1,1884.24,1649.88,1325.52
2015-03-01 12:00,1.22E-16,-1,-2.45E-16,1,1,3.9,56,2.3,4.319806668,43.61316,1,1476.36,1,1968.48,1722.42,1386.72
2015-03-01 13:00,-0.258819045,-0.965925826,-2.45E-16,1,1,3.5,54,3.2,3.271153893,43.2841,1,1542.96,1,1979.28,1761.12,1387.08
2015-03-01 14:00,-0.5,-0.866025404,-2.45E-16,1,1,3,49,3.2,2.721602314,43.1783,1,1572.12,1,2045.52,1808.82,1451.52
2015-03-01 15:00,-0.707106781,-0.707106781,-2.45E-16,1,1,2.7,51,1.3,4.057043733,42.55723,1,1607.4,1,2018.88,1813.14,1522.8
2015-03-01 16:00,-0.866025404,-0.5,-2.45E-16,1,1,2.4,48,1.7,3.270038425,42.52048,1,1677.24,1,2012.4,1844.82,1632.6
2015-03-01 17:00,-0.965925826,-0.258819045,-2.45E-16,1,1,2.2,50,0.6,4.813472086,42.021,1,1690.2,1,1985.4,1837.8,1760.76
2015-03-01 18:00,-1,-1.84E-16,-2.45E-16,1,1,2.3,51,0,14.54945,42.03127,1,1660.68,1,1934.64,1797.66,1641.6
2015-03-01 19:00,-0.965925826,0.258819045,-2.45E-16,1,1,1.1,57,1.5,2.136958528,39.66073,1,1656.72,1,1778.76,1717.74,1603.44
2015-03-01 20:00,-0.866025404,0.5,-2.45E-16,1,1,1,61,0.3,4.690750005,38.9909,1,1655.64,1,1778.76,1717.2,1564.92
2015-03-01 21:00,-0.707106781,0.707106781,-2.45E-16,1,1,0.5,64,1.2,1.928303872,37.8698,1,1638.72,1,1698.12,1668.42,1560.6
2015-03-01 22:00,-0.5,0.866025404,-2.45E-16,1,1,0.1,66,1.2,1.516409137,37.00834,1,1587.24,1,1488.24,1537.74,1511.64
2015-03-01 23:00,-0.258819045,0.965925826,-2.45E-16,1,1,-0.6,70,1.7,0.110638297,35.3882,1,1492.2,1,1374.84,1433.52,1444.32
2015-03-02 0:00,-2.45E-16,1,-2.45E-16,1,1,-0.2,72,1.6,0.652205373,35.69944,1,1404.36,1,1327.68,1366.02,1447.92
2015-03-02 1:00,0.258819045,0.965925826,0.781831482,0.623489802,0,1.5,68,1.9,2.111601027,38.8008,0,1435.68,1,1297.8,1491.696,1394.64
2015-03-02 2:00,0.5,0.866025404,0.781831482,0.623489802,0,3.7,64,1.5,4.852854617,42.48932,0,1402.56,1,1263.6,1456.56,1378.8
2015-03-02 3:00,0.707106781,0.707106781,0.781831482,0.623489802,0,5.7,56,1.3,7.162039775,46.06908,0,1400.4,1,1242.72,1437.48,1362.96
2015-03-02 4:00,0.866025404,0.5,0.781831482,0.623489802,0,7,45,2.8,7.336849987,48.6535,0,1389.96,1,1249.56,1429.488,1352.88
2015-03-02 5:00,0.965925826,0.258819045,0.781831482,0.623489802,0,7.3,41,2.2,8.041812057,49.31307,0,1375.2,1,1243.8,1409.904,1346.4
2015-03-02 6:00,1,6.12E-17,0.781831482,0.623489802,0,8.9,35,1.8,10.03698315,51.58785,0,1372.32,1,1248.84,1395.072,1409.04
2015-03-02 7:00,0.965925826,-0.258819045,0.781831482,0.623489802,0,9.1,33,1.5,10.49356188,51.92497,0,1509.48,1,1249.2,1499.688,1497.24
2015-03-02 8:00,0.866025404,-0.5,0.781831482,0.623489802,0,9.3,41,1.4,10.79247009,51.74487,0,1699.56,1,1292.04,1733.76,1683.36
2015-03-02 9:00,0.707106781,-0.707106781,0.781831482,0.623489802,0,9,38,1,10.912,51.5418,0,2069.64,1,1302.12,2085.48,2259.36
2015-03-02 10:00,0.5,-0.866025404,0.781831482,0.623489802,0,8.2,42,1.3,9.749536476,50.34556,0,2708.64,1,1290.24,2624.4,2871.72
2015-03-02 11:00,0.258819045,-0.965925826,0.781831482,0.623489802,0,7.2,45,1.3,8.714537795,48.9046,0,2980.8,1,1325.52,2878.128,3159.72
2015-03-02 12:00,1.22E-16,-1,0.781831482,0.623489802,0,6.6,45,0,17.2219,48.1513,0,3111.12,1,1386.72,2980.44,3278.52
2015-03-02 13:00,-0.258819045,-0.965925826,0.781831482,0.623489802,0,5.9,42,1.1,7.617430538,47.52622,0,3041.64,1,1387.08,2948.112,3270.96
2015-03-02 14:00,-0.5,-0.866025404,0.781831482,0.623489802,0,5.5,44,0,16.53825,46.8588,0,3116.88,1,1451.52,2995.56,3310.2
2015-03-02 15:00,-0.707106781,-0.707106781,0.781831482,0.623489802,0,5.7,39,0,16.66255,47.54077,0,3190.68,1,1522.8,3045.24,3324.24
2015-03-02 16:00,-0.866025404,-0.5,0.781831482,0.623489802,0,6.1,42,0.1,10.71832884,47.77138,0,3103.56,1,1632.6,2995.272,3314.88
2015-03-02 17:00,-0.965925826,-0.258819045,0.781831482,0.623489802,0,5.2,47,0,16.3518,46.21056,0,3025.44,1,1760.76,2879.856,3251.88
2015-03-02 18:00,-1,-1.84E-16,0.781831482,0.623489802,0,5,52,2,5.738966991,45.488,0,2614.32,1,1641.6,2578.68,3012.84
2015-03-02 19:00,-0.965925826,0.258819045,0.781831482,0.623489802,0,4.7,51,1.5,5.897430036,45.18703,0,2399.4,1,1603.44,2361.6,2705.4
2015-03-02 20:00,-0.866025404,0.5,0.781831482,0.623489802,0,4.5,49,0,15.91675,45.12095,0,2090.88,1,1564.92,2104.272,2396.88
2015-03-02 21:00,-0.707106781,0.707106781,0.781831482,0.623489802,0,4.9,48,1.2,6.459145957,45.73348,0,1985.04,1,1560.6,1946.88,2175.84
2015-03-02 22:00,-0.5,0.866025404,0.781831482,0.623489802,0,4.2,60,3.8,3.714643894,43.6168,0,1891.8,1,1511.64,1761.192,2020.68
2015-03-02 23:00,-0.258819045,0.965925826,0.781831482,0.623489802,0,3.2,78,1.6,4.218692489,40.20904,0,1747.8,1,1444.32,1617.288,1739.16
2015-03-03 0:00,-2.45E-16,1,0.781831482,0.623489802,0,1.2,90,2.2,1.506810226,35.4712,0,1580.04,1,1447.92,1486.704,1581.12
2015-03-03 1:00,0.258819045,0.965925826,0.974927912,-0.222520934,0,2.1,95,1.6,3.06482901,36.39105,0,1497.6,0,1394.64,1483.488,1531.8
2015-03-03 2:00,0.5,0.866025404,0.974927912,-0.222520934,0,3.2,92,1.6,4.218692489,38.65056,0,1476,0,1378.8,1451.808,1473.12
2015-03-03 3:00,0.707106781,0.707106781,0.974927912,-0.222520934,0,3.8,74,3.5,3.429311294,41.57988,0,1425.24,0,1362.96,1429.992,1469.52
2015-03-03 4:00,0.866025404,0.5,0.974927912,-0.222520934,0,5.5,65,1.5,6.733090371,44.99925,0,1413.36,0,1352.88,1422.072,1424.16
2015-03-03 5:00,0.965925826,0.258819045,0.974927912,-0.222520934,0,6,63,2.8,6.247842601,45.8932,0,1390.68,0,1346.4,1404.144,1400.76
2015-03-03 6:00,1,6.12E-17,0.974927912,-0.222520934,0,7.5,60,0.2,11.29116835,48.25,0,1379.52,0,1409.04,1402.416,1408.32
2015-03-03 7:00,0.965925826,-0.258819045,0.974927912,-0.222520934,0,5.7,69,2.4,6.182827278,44.94367,0,1470.96,0,1497.24,1497.24,1482.48
2015-03-03 8:00,0.866025404,-0.5,0.974927912,-0.222520934,0,4.1,87,2.1,4.695590063,40.71133,0,1690.92,0,1683.36,1730.52,1780.2
2015-03-03 9:00,0.707106781,-0.707106781,0.974927912,-0.222520934,0,3.7,91,1.1,5.364426342,39.61733,0,2101.32,0,2259.36,2123.424,2361.96
2015-03-03 10:00,0.5,-0.866025404,0.974927912,-0.222520934,0,4,93,1.3,5.402542018,39.9238,0,2700.72,0,2871.72,2657.016,3027.6
2015-03-03 11:00,0.258819045,-0.965925826,0.974927912,-0.222520934,0,4.6,93,1.5,5.792972494,40.96222,0,2935.8,0,3159.72,2913.912,3383.28
2015-03-03 12:00,1.22E-16,-1,0.974927912,-0.222520934,0,3.8,88,3.5,3.429311294,40.10456,0,2951.28,0,3278.52,3013.92,3428.64
2015-03-03 13:00,-0.258819045,-0.965925826,0.974927912,-0.222520934,0,2.9,75,3.2,2.611691999,40.07725,0,2948.4,0,3270.96,2993.976,3353.4
2015-03-03 14:00,-0.5,-0.866025404,0.974927912,-0.222520934,0,2.1,72,3.4,1.608691601,39.20188,0,2983.32,0,3310.2,3034.224,3439.8
2015-03-03 15:00,-0.707106781,-0.707106781,0.974927912,-0.222520934,0,0.5,63,5,-1.022196972,38.00785,0,3016.08,0,3324.24,3071.952,3500.64
2015-03-03 16:00,-0.866025404,-0.5,0.974927912,-0.222520934,0,-0.2,57,4,-1.296810954,37.87414,0,2972.52,0,3314.88,3037.536,3537
2015-03-03 17:00,-0.965925826,-0.258819045,0.974927912,-0.222520934,0,-1.3,50,6.2,-3.602644259,37.4535,0,2705.76,0,3251.88,2925.144,3392.28
2015-03-03 18:00,-1,-1.84E-16,0.974927912,-0.222520934,0,-1.6,38,3.4,-2.475214551,38.96808,0,2491.2,0,3012.84,2658.384,3180.6
2015-03-03 19:00,-0.965925826,0.258819045,0.974927912,-0.222520934,0,-2,39,3.9,-3.245063029,38.3308,0,2283.84,0,2705.4,2422.8,2862
2015-03-03 20:00,-0.866025404,0.5,0.974927912,-0.222520934,0,-2.7,38,4.6,-4.439159277,37.66326,0,2032.2,0,2396.88,2165.472,2583
2015-03-03 21:00,-0.707106781,0.707106781,0.974927912,-0.222520934,0,-2.9,43,4.3,-4.493158499,36.56747,0,1908.36,0,2175.84,1985.04,2332.44
2015-03-03 22:00,-0.5,0.866025404,0.974927912,-0.222520934,0,-3.1,50,4,-4.534553835,35.1045,0,1812.96,0,2020.68,1786.968,2192.4
2015-03-03 23:00,-0.258819045,0.965925826,0.974927912,-0.222520934,0,-3.1,50,3.2,-3.982926939,35.1045,0,1632.6,0,1739.16,1615.56,1909.44
2015-03-04 0:00,-2.45E-16,1,0.974927912,-0.222520934,0,-3,44,4.2,-4.54577883,36.2712,0,1474.2,0,1581.12,1486.92,1707.84
2015-03-04 1:00,0.258819045,0.965925826,0.433883739,-0.900968868,0,-2.3,38,4,-3.641383385,38.13774,0,1407.6,0,1531.8,1490.328,1623.6
2015-03-04 2:00,0.5,0.866025404,0.433883739,-0.900968868,0,-1.4,36,4.1,-2.695496684,39.51904,0,1380.96,0,1473.12,1451.232,1610.28
2015-03-04 3:00,0.707106781,0.707106781,0.433883739,-0.900968868,0,-0.6,37,3.8,-1.624960394,40.30322,0,1375.92,0,1469.52,1438.848,1593.72
2015-03-04 4:00,0.866025404,0.5,0.433883739,-0.900968868,0,0.5,38,3.3,-0.092573554,41.4591,0,1366.92,0,1424.16,1424.232,1580.76
2015-03-04 5:00,0.965925826,0.258819045,0.433883739,-0.900968868,0,0.3,38,5.6,-1.515424751,41.22186,0,1369.44,0,1400.76,1406.16,1535.04
2015-03-04 6:00,1,6.12E-17,0.433883739,-0.900968868,0,0.6,34,5.7,-1.213862393,42.12596,0,1343.52,0,1408.32,1408.176,1530.36
2015-03-04 7:00,0.965925826,-0.258819045,0.433883739,-0.900968868,0,0.9,41,3.9,-0.013122946,41.53131,0,1434.24,0,1482.48,1499.544,1629.36
2015-03-04 8:00,0.866025404,-0.5,0.433883739,-0.900968868,0,0.3,43,4,-0.738579422,40.52171,0,1668.96,0,1780.2,1748.376,1836.72
2015-03-04 9:00,0.707106781,-0.707106781,0.433883739,-0.900968868,0,0.1,46,3.2,-0.465796839,39.84854,0,1963.44,0,2361.96,2175.552,2427.48
2015-03-04 10:00,0.5,-0.866025404,0.433883739,-0.900968868,0,-0.2,48,3.5,-0.994690033,39.17896,0,2452.32,0,3027.6,2722.392,3047.04
2015-03-04 11:00,0.258819045,-0.965925826,0.433883739,-0.900968868,0,-0.6,52,3.8,-1.624960394,38.06912,0,2713.32,0,3383.28,3003.408,3398.76
2015-03-04 12:00,1.22E-16,-1,0.433883739,-0.900968868,0,-0.5,53,2.8,-0.830705409,38.05365,0,2771.64,0,3428.64,3109.392,3455.64
2015-03-04 13:00,-0.258819045,-0.965925826,0.433883739,-0.900968868,0,-0.9,55,3.3,-1.634618138,37.21595,0,2709.36,0,3353.4,3074.976,3372.12
2015-03-04 14:00,-0.5,-0.866025404,0.433883739,-0.900968868,0,-1,58,3,-1.529207446,36.6218,0,2752.92,0,3439.8,3125.52,3514.32
2015-03-04 15:00,-0.707106781,-0.707106781,0.433883739,-0.900968868,0,-1.3,58,2.6,-1.536725181,36.20654,0,2813.04,0,3500.64,3168.864,3503.16
2015-03-04 16:00,-0.866025404,-0.5,0.433883739,-0.900968868,0,-1.3,59,2.3,-1.267709643,36.05067,0,2786.4,0,3537,3150.432,3471.12
2015-03-04 17:00,-0.965925826,-0.258819045,0.433883739,-0.900968868,0,-1.3,61,1.1,0.24396226,35.73893,0,2748.96,0,3392.28,3062.448,3391.2
2015-03-04 18:00,-1,-1.84E-16,0.433883739,-0.900968868,0,-1.3,63,1.7,-0.626555066,35.42719,0,2372.4,0,3180.6,2796.264,3156.48
2015-03-04 19:00,-0.965925826,0.258819045,0.433883739,-0.900968868,0,-1.5,62,1.7,-0.837181741,35.2983,0,2189.52,0,2862,2538.432,2692.44
2015-03-04 20:00,-0.866025404,0.5,0.433883739,-0.900968868,0,-1.5,63,1.2,-0.131169803,35.14045,0,1985.04,0,2583,2275.632,2468.16
2015-03-04 21:00,-0.707106781,0.707106781,0.433883739,-0.900968868,0,-2.1,66,0.6,0.569878607,33.78886,0,1870.2,0,2332.44,2069.856,2296.08
2015-03-04 22:00,-0.5,0.866025404,0.433883739,-0.900968868,0,-2.3,67,0,11.69055,33.33041,0,1815.84,0,2192.4,1862.856,2178
2015-03-04 23:00,-0.258819045,0.965925826,0.433883739,-0.900968868,0,-2.3,63,0,11.69055,33.99349,0,1667.88,0,1909.44,1670.928,1879.2
2015-03-05 0:00,-2.45E-16,1,0.433883739,-0.900968868,0,-2.3,64,0,11.69055,33.82772,0,1558.44,0,1707.84,1533.648,1734.12
2015-03-05 1:00,0.258819045,0.965925826,-0.433883739,-0.900968868,0,-1.2,50,0,12.3742,37.584,0,1503.36,0,1623.6,1533.528,1636.56
2015-03-05 2:00,0.5,0.866025404,-0.433883739,-0.900968868,0,-0.2,46,1.1,1.370464358,39.46892,0,1470.6,0,1610.28,1497.096,1576.08
2015-03-05 3:00,0.707106781,0.707106781,-0.433883739,-0.900968868,0,0.2,47,1.2,1.619382821,39.83406,0,1451.88,0,1593.72,1482.408,1529.64
2015-03-05 4:00,0.866025404,0.5,-0.433883739,-0.900968868,0,0.8,43,1.1,2.394557175,41.13956,0,1441.44,0,1580.76,1467,1490.4
2015-03-05 5:00,0.965925826,0.258819045,-0.433883739,-0.900968868,0,2.8,36,1,4.6004,44.41792,0,1408.32,0,1535.04,1439.28,1476.36
2015-03-05 6:00,1,6.12E-17,-0.433883739,-0.900968868,0,3.5,29,0.9,5.479867153,45.99285,0,1402.2,0,1530.36,1445.544,1476.36
2015-03-05 7:00,0.965925826,-0.258819045,-0.433883739,-0.900968868,0,3.9,25,1.6,4.952969248,46.84925,0,1456.56,0,1629.36,1538.568,1635.48
2015-03-05 8:00,0.866025404,-0.5,-0.433883739,-0.900968868,0,5.4,25,1.2,6.974014376,48.4355,0,1680.84,0,1836.72,1781.928,1801.44
2015-03-05 9:00,0.707106781,-0.707106781,-0.433883739,-0.900968868,0,4.2,26,0.7,6.563921188,47.06508,0,2010.24,0,2427.48,2268.36,2352.6
2015-03-05 10:00,0.5,-0.866025404,-0.433883739,-0.900968868,0,4.2,28,0.8,6.365974254,46.86224,0,2501.64,0,3047.04,2841.336,2963.88
2015-03-05 11:00,0.258819045,-0.965925826,-0.433883739,-0.900968868,0,3.8,32,1.3,5.195542282,46.00584,0,2798.64,0,3398.76,3140.496,3417.12
2015-03-05 12:00,1.22E-16,-1,-0.433883739,-0.900968868,0,3.5,35,1,5.313,45.34275,0,2970.72,0,3455.64,3246.192,3480.84
2015-03-05 13:00,-0.258819045,-0.965925826,-0.433883739,-0.900968868,0,3.1,33,0,15.04665,45.10477,0,2934.72,0,3372.12,3207.528,3362.76
2015-03-05 14:00,-0.5,-0.866025404,-0.433883739,-0.900968868,0,2.8,36,0.5,5.677421777,44.41792,0,3028.32,0,3514.32,3277.8,3490.2
2015-03-05 15:00,-0.707106781,-0.707106781,-0.433883739,-0.900968868,0,2,42,0.1,7.045503821,42.7456,0,3156.84,0,3503.16,3306.888,3484.8
2015-03-05 16:00,-0.866025404,-0.5,-0.433883739,-0.900968868,0,1.3,54,0,13.92795,40.32598,0,3164.04,0,3471.12,3287.376,3444.84
2015-03-05 17:00,-0.965925826,-0.258819045,-0.433883739,-0.900968868,0,1.4,60,0.2,5.630465158,39.6856,0,3138.48,0,3391.2,3190.896,3317.04
2015-03-05 18:00,-1,-1.84E-16,-0.433883739,-0.900968868,0,0,56,0.9,1.940065319,38.292,0,2808.72,0,3156.48,2953.08,3149.28
2015-03-05 19:00,-0.965925826,0.258819045,-0.433883739,-0.900968868,0,-0.1,56,0,13.05785,38.15556,0,2543.04,0,2692.44,2639.016,2834.28
2015-03-05 20:00,-0.866025404,0.5,-0.433883739,-0.900968868,0,-0.8,57,0,12.6228,37.04956,0,2320.56,0,2468.16,2372.256,2598.48
2015-03-05 21:00,-0.707106781,0.707106781,-0.433883739,-0.900968868,0,-0.8,59,0,12.6228,36.74772,0,2165.04,0,2296.08,2155.032,2329.92
2015-03-05 22:00,-0.5,0.866025404,-0.433883739,-0.900968868,0,-1.5,58,0,12.18775,35.9297,0,1909.8,0,2178,1935.288,2036.88
2015-03-05 23:00,-0.258819045,0.965925826,-0.433883739,-0.900968868,0,-1.4,61,0,12.2499,35.59754,0,1782,0,1879.2,1713.192,1769.4
2015-03-06 0:00,-2.45E-16,1,-0.433883739,-0.900968868,0,-1.6,58,0,12.1256,35.79128,0,1684.08,0,1734.12,1568.784,1621.8
2015-03-06 1:00,0.258819045,0.965925826,-0.974927912,-0.222520934,0,0.1,55,0,13.18215,38.57045,0,1614.24,0,1636.56,1560.168,1523.16
2015-03-06 2:00,0.5,0.866025404,-0.974927912,-0.222520934,0,2.2,53,0.8,4.357787251,41.65734,0,1552.68,0,1576.08,1518.192,1552.32
2015-03-06 3:00,0.707106781,0.707106781,-0.974927912,-0.222520934,0,5.2,46,0.8,7.370067756,46.30208,0,1533.96,0,1529.64,1497.96,1531.44
2015-03-06 4:00,0.866025404,0.5,-0.974927912,-0.222520934,0,6,40,1.9,6.885576885,47.816,0,1535.76,0,1490.4,1476.792,1511.64
2015-03-06 5:00,0.965925826,0.258819045,-0.974927912,-0.222520934,0,8.9,36,0.9,10.9412757,51.53296,0,1505.88,0,1476.36,1452.888,1502.64
2015-03-06 6:00,1,6.12E-17,-0.974927912,-0.222520934,0,8,32,2,8.932480042,50.7384,0,1477.8,0,1476.36,1460.376,1495.08
2015-03-06 7:00,0.965925826,-0.258819045,-0.974927912,-0.222520934,0,8.5,28,1.8,9.61414358,51.5372,0,1627.2,0,1635.48,1574.352,1607.76
2015-03-06 8:00,0.866025404,-0.5,-0.974927912,-0.222520934,0,9,28,1.7,10.22071871,52.0808,0,1928.52,0,1801.44,1806.048,1836.72
2015-03-06 9:00,0.707106781,-0.707106781,-0.974927912,-0.222520934,0,8.4,24,1.9,9.431697343,51.66784,0,2282.76,0,2352.6,2336.832,2452.32
2015-03-06 10:00,0.5,-0.866025404,-0.974927912,-0.222520934,0,8.1,19,1,9.9958,51.66761,0,2758.68,0,2963.88,2933.784,2998.08
2015-03-06 11:00,0.258819045,-0.965925826,-0.974927912,-0.222520934,0,7.3,28,0,17.65695,50.23256,0,2962.08,0,3417.12,3264.192,3234.24
2015-03-06 12:00,1.22E-16,-1,-0.974927912,-0.222520934,0,6.2,34,2.2,6.863369104,48.54692,0,3097.44,0,3480.84,3348.216,3281.76
2015-03-06 13:00,-0.258819045,-0.965925826,-0.974927912,-0.222520934,0,5.4,29,1.5,6.628632829,48.07734,0,3106.44,0,3362.76,3293.136,3155.76
2015-03-06 14:00,-0.5,-0.866025404,-0.974927912,-0.222520934,0,5.2,38,1.3,6.644540434,47.03424,0,3096.36,0,3490.2,3370.176,3254.4
2015-03-06 15:00,-0.707106781,-0.707106781,-0.974927912,-0.222520934,0,4.3,40,0,15.79245,45.7658,0,3049.56,0,3484.8,3372.48,3263.4
2015-03-06 16:00,-0.866025404,-0.5,-0.974927912,-0.222520934,0,3.7,45,1.4,4.968857435,44.51035,0,2949.84,0,3444.84,3343.536,3234.6
2015-03-06 17:00,-0.965925826,-0.258819045,-0.974927912,-0.222520934,0,2.7,55,1.3,4.057043733,42.09215,0,2780.64,0,3317.04,3226.608,3116.52
2015-03-06 18:00,-1,-1.84E-16,-0.974927912,-0.222520934,0,2.6,62,0.8,4.759424651,41.13588,0,2606.76,0,3149.28,3021.192,2934.72
2015-03-06 19:00,-0.965925826,0.258819045,-0.974927912,-0.222520934,0,1.8,62,0.8,3.95614985,39.99684,0,2392.2,0,2834.28,2697.264,2576.16
2015-03-06 20:00,-0.866025404,0.5,-0.974927912,-0.222520934,0,1.3,63,1.1,2.906603583,39.15481,0,2092.68,0,2598.48,2427.84,2283.48
2015-03-06 21:00,-0.707106781,0.707106781,-0.974927912,-0.222520934,0,0.3,67,0,13.30645,37.16099,0,1805.76,0,2329.92,2188.008,2087.64
2015-03-06 22:00,-0.5,0.866025404,-0.974927912,-0.222520934,0,-0.3,68,1,1.4446,36.13104,0,1375.56,0,2036.88,1960.704,1942.92
2015-03-06 23:00,-0.258819045,0.965925826,-0.974927912,-0.222520934,0,-0.6,71,0,12.7471,35.23926,0,1256.16,0,1769.4,1710.672,1743.84
2015-03-07 0:00,-2.45E-16,1,-0.974927912,-0.222520934,0,0.3,68,1.4,1.433092608,37.02096,0,1136.76,0,1621.8,1556.328,1602
2015-03-07 1:00,0.258819045,0.965925826,-0.781831482,0.623489802,1,1.7,63,1,3.4806,39.72829,1,1017.36,0,1523.16,1157.58,1532.16
2015-03-07 2:00,0.5,0.866025404,-0.781831482,0.623489802,1,4,58,0,15.606,43.5428,1,1095.12,0,1552.32,1179.36,1492.92
2015-03-07 3:00,0.707106781,0.707106781,-0.781831482,0.623489802,1,5.9,44,0.3,9.338528549,47.35704,1,1143.72,0,1531.44,1193.22,1452.24
2015-03-07 4:00,0.866025404,0.5,-0.781831482,0.623489802,1,6.7,36,2,7.548624387,48.96688,1,1170.36,0,1511.64,1209.96,1439.28
2015-03-07 5:00,0.965925826,0.258819045,-0.781831482,0.623489802,1,8.3,32,1.6,9.568423163,51.07644,1,1118.88,0,1502.64,1181.34,1420.56
2015-03-07 6:00,1,6.12E-17,-0.781831482,0.623489802,1,9,28,1.4,10.48049084,52.0808,1,1132.92,0,1495.08,1190.88,1418.4
2015-03-07 7:00,0.965925826,-0.258819045,-0.781831482,0.623489802,1,10.4,29,1.3,12.02653357,53.56284,1,1195.92,0,1607.76,1222.56,1635.12
2015-03-07 8:00,0.866025404,-0.5,-0.781831482,0.623489802,1,10.6,26,1.9,11.7656411,53.89644,1,1368.36,0,1836.72,1330.2,1754.64
2015-03-07 9:00,0.707106781,-0.707106781,-0.781831482,0.623489802,1,10,26,1.2,11.71080383,53.256,1,1519.2,0,2452.32,1410.66,1938.24
2015-03-07 10:00,0.5,-0.866025404,-0.781831482,0.623489802,1,9.8,33,1.5,11.22476467,52.72066,1,1752.48,0,2998.08,1521.36,2147.04
2015-03-07 11:00,0.258819045,-0.965925826,-0.781831482,0.623489802,1,8.8,38,2.1,9.715078037,51.30456,1,1884.24,0,3234.24,1604.88,2176.92
2015-03-07 12:00,1.22E-16,-1,-0.781831482,0.623489802,1,8.2,43,0.5,10.94985996,50.28374,1,1968.48,0,3281.76,1677.6,2276.28
2015-03-07 13:00,-0.258819045,-0.965925826,-0.781831482,0.623489802,1,7.5,48,1.3,9.0250374,49.075,1,1979.28,0,3155.76,1683.18,2320.56
2015-03-07 14:00,-0.5,-0.866025404,-0.781831482,0.623489802,1,7,54,0.1,11.52455872,47.9902,1,2045.52,0,3254.4,1748.52,2299.32
2015-03-07 15:00,-0.707106781,-0.707106781,-0.781831482,0.623489802,1,6.3,57,0,17.03545,46.80709,1,2018.88,0,3263.4,1770.84,2321.28
2015-03-07 16:00,-0.866025404,-0.5,-0.781831482,0.623489802,1,5.8,61,0,16.7247,45.77762,1,2012.4,0,3234.6,1822.5,2336.76
2015-03-07 17:00,-0.965925826,-0.258819045,-0.781831482,0.623489802,1,5.1,64,0,16.28965,44.51036,1,1985.4,0,3116.52,1873.08,2203.56
2015-03-07 18:00,-1,-1.84E-16,-0.781831482,0.623489802,1,3.9,64,0.5,6.751436962,42.77804,1,1934.64,0,2934.72,1788.12,2027.88
2015-03-07 19:00,-0.965925826,0.258819045,-0.781831482,0.623489802,1,3.7,66,0,15.41955,42.27658,1,1778.76,0,2576.16,1691.1,1958.76
2015-03-07 20:00,-0.866025404,0.5,-0.781831482,0.623489802,1,3.2,69,1.3,4.574543073,41.21092,1,1778.76,0,2283.48,1671.84,1893.6
2015-03-07 21:00,-0.707106781,0.707106781,-0.781831482,0.623489802,1,3,69,0.2,7.115239766,40.9123,1,1698.12,0,2087.64,1629.36,1726.56
2015-03-07 22:00,-0.5,0.866025404,-0.781831482,0.623489802,1,2.3,69,0.5,5.189233057,39.86713,1,1488.24,0,1942.92,1499.94,1636.2
2015-03-07 23:00,-0.258819045,0.965925826,-0.781831482,0.623489802,1,1.9,72,0.5,4.798682081,38.89732,1,1374.84,0,1743.84,1409.58,1531.44
2015-03-08 0:00,-2.45E-16,1,-0.781831482,0.623489802,1,2.6,69,0,14.7359,40.31506,1,1327.68,0,1602,1387.8,1424.52
2015-03-08 1:00,0.258819045,0.965925826,-2.45E-16,1,1,3,59,0.9,4.974181176,42.0453,1,1297.8,1,1532.16,1414.98,1415.16
2015-03-08 2:00,0.5,0.866025404,-2.45E-16,1,1,5.6,55,1.5,6.837547913,46.0202,1,1263.6,1,1492.92,1378.26,1375.56
